lead_id,date,channel,device,cost,impressions,clicks,conversions,company_size,sector,region,status
2730,2025-09-03,Facebook Ads,Desktop,4691.4,137291,3957,301,50-100,Education,IdF,MQL
2731,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,10-50,Energy,PAC,SQL
2732,2025-09-27,LinkedIn,Desktop,6614.93,62760,1529,99,1-10,Retail,OCC,SQL
2733,2025-09-29,Emailing,Mobile,1951.16,56475,1895,172,1-10,Education,PAC,Lead
2734,2025-09-16,Emailing,Tablet,2303.7,83512,2718,239,10-50,Education,IdF,SQL
2735,2025-09-20,LinkedIn,Desktop,4982.1900000000005,54974,1412,101,50-100,Retail,Hauts-de-France,MQL
2736,2025-09-18,LinkedIn,Mobile,5111.0,48459,1196,87,1-10,Finance,ARA,Client
2737,2025-09-01,Instagram Ads,Mobile,4126.37,135064,5379,415,50-100,Health,IdF,Client
2738,2025-09-21,LinkedIn,Desktop,4666.97,47645,1205,90,50-100,Finance,PAC,Lead
2739,2025-09-17,Instagram Ads,Mobile,3153.97,121737,4746,409,10-50,Media,HDF,Lead
2740,2025-09-19,LinkedIn,Mobile,6296.28,66934,1661,123,50-100,Media,NOR,Lead
2741,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,10-50,Media,IdF,Client
2742,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,50-100,Media,IdF,Lead
2743,2025-09-05,LinkedIn,Mobile,5544.2699999999995,51964,1289,87,50-100,Finance,Hauts-de-France,SQL
2744,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,100-500,Retail,BFC,SQL
2745,2025-09-14,Emailing,Mobile,3045.63,103241,3613,316,1-10,Media,Hauts-de-France,SQL
2746,2025-09-01,Facebook Ads,Desktop,5612.5,161363,4593,400,10-50,Finance,HDF,Lead
2747,2025-09-20,Instagram Ads,Mobile,3659.59,124507,4816,384,1-10,Retail,CVL,Lead
2748,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,1-10,Finance,IdF,MQL
2749,2025-09-08,Facebook Ads,Mobile,5498.59,154202,4436,379,50-100,Tech,BFC,Lead
2750,2025-09-19,Facebook Ads,Desktop,4000.7,130129,3520,301,100-500,Health,IdF,Lead
2751,2025-09-14,Emailing,Mobile,3045.63,103241,3613,316,10-50,Retail,Hauts-de-France,Lead
2752,2025-09-06,Facebook Ads,Mobile,5898.94,168671,4842,376,1-10,Retail,IdF,MQL
2753,2025-09-22,Facebook Ads,Mobile,5253.29,158934,4559,390,1-10,Logistics,IdF,MQL
2754,2025-09-22,Emailing,Desktop,2529.5,81767,2693,240,10-50,Education,BFC,Lead
2755,2025-09-03,LinkedIn,Desktop,7147.05,73930,1844,132,1-10,Education,ARA,MQL
2756,2025-09-17,Facebook Ads,Desktop,4982.07,134435,3813,315,1-10,Health,IdF,Lead
2757,2025-09-12,Instagram Ads,Desktop,3485.05,118943,4907,411,50-100,Media,IDF,MQL
2758,2025-09-03,Instagram Ads,Desktop,3652.15,130513,5036,396,1-10,Education,PAC,Lead
2759,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,10-50,Health,IdF,SQL
2760,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,50-100,Logistics,IdF,Lead
2761,2025-09-17,Facebook Ads,Mobile,4982.07,134435,3813,315,1-10,Tech,ARA,Client
2762,2025-09-26,Instagram Ads,Desktop,3539.37,135949,5408,444,10-50,Logistics,IDF,Lead
2763,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,50-100,Finance,ARA,Client
2764,2025-09-18,LinkedIn,Mobile,5111.0,48459,1196,87,50-100,Finance,OCC,SQL
2765,2025-09-01,LinkedIn,Mobile,5922.39,64292,1661,113,10-50,Tech,PAC,SQL
2766,2025-09-13,Emailing,Mobile,2845.0299999999997,91362,3013,252,1-10,Finance,PAC,Client
2767,2025-09-28,Emailing,Desktop,2353.42,79194,2848,248,50-100,Health,ARA,Lead
2768,2025-09-16,LinkedIn,Desktop,6612.62,66648,1628,124,50-100,Logistics,CVL,Lead
2769,2025-09-02,LinkedIn,Desktop,5437.18,54110,1352,98,1-10,Logistics,Hauts-de-France,Lead
2770,2025-09-21,Facebook Ads,Mobile,6314.82,174960,4957,446,1-10,Logistics,NOR,Lead
2771,2025-09-13,LinkedIn,Desktop,4985.74,51383,1289,105,1-10,Retail,IdF,MQL
2772,2025-09-12,Facebook Ads,Desktop,5458.32,148794,4155,345,1-10,Logistics,PAC,MQL
2773,2025-09-09,LinkedIn,Desktop,6807.41,73952,1809,120,10-50,Finance,ARA,Lead
2774,2025-09-24,Emailing,Mobile,2777.7,92732,3036,273,1-10,Media,BFC,MQL
2775,2025-09-01,Instagram Ads,Mobile,4126.37,135064,5379,415,1-10,Tech,Hauts-de-France,Lead
2776,2025-09-12,Emailing,Desktop,2940.96,89780,3029,258,50-100,Finance,PAC,SQL
2777,2025-09-26,Facebook Ads,Desktop,5251.55,163827,4769,378,1-10,Logistics,PAC,Client
2778,2025-09-03,Emailing,Tablet,2290.03,77558,2533,205,50-100,Logistics,BFC,MQL
2779,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,50-100,Health,HDF,MQL
2780,2025-09-08,Facebook Ads,Mobile,5498.59,154202,4436,379,1-10,Education,CVL,MQL
2781,2025-09-24,Emailing,Tablet,2777.7,92732,3036,273,50-100,Tech,Hauts-de-France,SQL
2782,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,50-100,Education,IDF,Lead
2783,2025-09-21,Emailing,Desktop,2801.35,91605,3016,248,10-50,Health,HDF,Client
2784,2025-09-04,Facebook Ads,Mobile,4937.82,141564,3846,319,1-10,Tech,Hauts-de-France,MQL
2785,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,10-50,Tech,IdF,MQL
2786,2025-09-19,Emailing,Desktop,2789.03,95436,2997,260,100-500,Tech,Hauts-de-France,Client
2787,2025-09-24,Emailing,Desktop,2777.7,92732,3036,273,10-50,Education,PAC,Client
2788,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,1-10,Tech,NOR,SQL
2789,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,50-100,Finance,HDF,Lead
2790,2025-09-05,Facebook Ads,Desktop,4311.2,125213,3648,306,10-50,Retail,NOR,SQL
2791,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,10-50,Finance,Hauts-de-France,MQL
2792,2025-09-12,LinkedIn,Desktop,5440.85,54337,1371,96,50-100,Education,BFC,MQL
2793,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,10-50,Health,Hauts-de-France,Lead
2794,2025-09-11,Facebook Ads,Desktop,3662.78,104881,2841,220,50-100,Finance,IdF,MQL
2795,2025-09-27,Instagram Ads,Tablet,3717.05,133510,5187,466,50-100,Finance,BFC,SQL
2796,2025-09-21,Facebook Ads,Desktop,6314.82,174960,4957,446,10-50,Retail,IdF,Lead
2797,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,1-10,Media,BFC,Client
2798,2025-09-27,Facebook Ads,Desktop,5184.65,152514,4234,317,50-100,Retail,BFC,Lead
2799,2025-09-25,LinkedIn,Mobile,6185.38,62374,1525,107,100-500,Retail,HDF,Lead
2800,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,1-10,Education,IdF,SQL
2801,2025-09-15,Facebook Ads,Tablet,5583.01,172327,4822,397,10-50,Retail,HDF,SQL
2802,2025-09-23,Instagram Ads,Desktop,4255.1,160828,6184,480,1-10,Media,IDF,Client
2803,2025-09-16,Emailing,Desktop,2303.7,83512,2718,239,50-100,Retail,NOR,SQL
2804,2025-09-21,Emailing,Mobile,2801.35,91605,3016,248,50-100,Education,CVL,Lead
2805,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,1-10,Tech,BFC,Client
2806,2025-09-26,Instagram Ads,Mobile,3539.37,135949,5408,444,100-500,Retail,PAC,Client
2807,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,1-10,Retail,CVL,Lead
2808,2025-09-03,Emailing,Desktop,2290.03,77558,2533,205,50-100,Media,CVL,MQL
2809,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,10-50,Logistics,BFC,MQL
2810,2025-09-25,Emailing,Desktop,2624.14,81583,2561,220,1-10,Finance,HDF,MQL
2811,2025-09-15,LinkedIn,Mobile,5425.6,52821,1257,85,1-10,Media,PAC,Client
2812,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,1-10,Health,IdF,Lead
2813,2025-09-10,Facebook Ads,Mobile,6549.1,171421,4998,402,50-100,Logistics,ARA,SQL
2814,2025-09-07,Facebook Ads,Mobile,3684.27,117690,3375,273,10-50,Media,Hauts-de-France,Lead
2815,2025-09-02,Emailing,Mobile,2401.82,89893,2983,258,1-10,Tech,PAC,MQL
2816,2025-09-26,Emailing,Tablet,2556.08,85736,2858,237,1-10,Education,IdF,SQL
2817,2025-09-07,LinkedIn,Mobile,5411.53,55820,1393,100,1-10,Finance,PAC,Lead
2818,2025-09-29,Instagram Ads,Tablet,3704.71,136791,5539,464,50-100,Tech,HDF,MQL
2819,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,50-100,Retail,ARA,Client
2820,2025-09-11,Emailing,Tablet,2675.57,84413,2889,249,1-10,Energy,IdF,SQL
2821,2025-09-30,Instagram Ads,Desktop,4215.73,151630,5761,465,10-50,Energy,PAC,MQL
2822,2025-09-10,LinkedIn,Tablet,5428.44,51038,1318,98,1-10,Education,Hauts-de-France,Lead
2823,2025-09-17,LinkedIn,Mobile,6111.02,61870,1454,94,100-500,Logistics,PAC,MQL
2824,2025-09-13,Facebook Ads,Desktop,5446.17,171971,4775,426,100-500,Media,PAC,SQL
2825,2025-09-27,Facebook Ads,Tablet,5184.65,152514,4234,317,50-100,Tech,OCC,SQL
2826,2025-09-18,Facebook Ads,Mobile,6142.42,175758,4881,424,100-500,Retail,IdF,Lead
2827,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,50-100,Tech,BFC,SQL
2828,2025-09-09,Emailing,Mobile,2138.67,71309,2473,221,50-100,Tech,NOR,Lead
2829,2025-09-02,Emailing,Tablet,2401.82,89893,2983,258,10-50,Tech,OCC,Lead
2830,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,1-10,Finance,IdF,MQL
2831,2025-09-21,LinkedIn,Mobile,4666.97,47645,1205,90,1-10,Media,ARA,Lead
2832,2025-09-07,Facebook Ads,Mobile,3684.27,117690,3375,273,1-10,Media,IdF,Lead
2833,2025-09-10,Emailing,Mobile,2356.2,66934,2202,182,10-50,Health,ARA,SQL
2834,2025-09-12,Instagram Ads,Desktop,3485.05,118943,4907,411,1-10,Energy,IdF,MQL
2835,2025-09-28,Instagram Ads,Mobile,4134.08,139525,5414,420,1-10,Finance,HDF,SQL
2836,2025-09-25,LinkedIn,Desktop,6185.38,62374,1525,107,10-50,Energy,IdF,SQL
2837,2025-09-02,Instagram Ads,Tablet,3812.57,132624,5213,414,1-10,Finance,ARA,SQL
2838,2025-09-28,Facebook Ads,Mobile,5176.24,134802,3717,296,10-50,Retail,ARA,MQL
2839,2025-09-21,Instagram Ads,Desktop,3377.27,126123,4874,382,100-500,Energy,IDF,Lead
2840,2025-09-11,Emailing,Mobile,2675.57,84413,2889,249,50-100,Retail,BFC,SQL
2841,2025-09-09,Facebook Ads,Desktop,4582.25,137625,3793,343,50-100,Finance,Hauts-de-France,Lead
2842,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,10-50,Retail,IdF,SQL
2843,2025-09-26,Emailing,Desktop,2556.08,85736,2858,237,10-50,Health,IdF,MQL
2844,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,1-10,Logistics,CVL,Lead
2845,2025-09-14,LinkedIn,Mobile,5411.59,51268,1249,83,100-500,Tech,CVL,SQL
2846,2025-09-29,LinkedIn,Desktop,8047.92,80341,1938,124,1-10,Energy,BFC,Client
2847,2025-09-13,LinkedIn,Mobile,4985.74,51383,1289,105,1-10,Tech,IdF,Lead
2848,2025-09-24,Emailing,Desktop,2777.7,92732,3036,273,50-100,Retail,CVL,Lead
2849,2025-09-15,Instagram Ads,Mobile,3510.33,124309,4770,395,1-10,Tech,BFC,SQL
2850,2025-09-29,LinkedIn,Desktop,8047.92,80341,1938,124,10-50,Education,IDF,Lead
2851,2025-09-13,Facebook Ads,Mobile,5446.17,171971,4775,426,1-10,Tech,ARA,Lead
2852,2025-09-11,LinkedIn,Desktop,6873.12,64389,1627,106,1-10,Finance,Hauts-de-France,MQL
2853,2025-09-06,Emailing,Mobile,2819.64,89019,2993,262,1-10,Retail,PAC,MQL
2854,2025-09-16,Facebook Ads,Mobile,5727.33,166997,4478,362,1-10,Tech,IdF,MQL
2855,2025-09-23,Instagram Ads,Mobile,4255.1,160828,6184,480,50-100,Education,CVL,MQL
2856,2025-09-16,Emailing,Desktop,2303.7,83512,2718,239,50-100,Tech,CVL,Client
2857,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,10-50,Retail,IdF,SQL
2858,2025-09-30,Instagram Ads,Desktop,4215.73,151630,5761,465,100-500,Retail,IdF,Client
2859,2025-09-26,LinkedIn,Desktop,6046.76,65491,1630,118,1-10,Health,IdF,MQL
2860,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,1-10,Health,OCC,Lead
2861,2025-09-09,Emailing,Desktop,2138.67,71309,2473,221,1-10,Tech,IdF,Client
2862,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,10-50,Retail,Hauts-de-France,Lead
2863,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,10-50,Finance,Hauts-de-France,SQL
2864,2025-09-24,Facebook Ads,Desktop,5508.39,165274,4548,410,10-50,Retail,PAC,Lead
2865,2025-09-14,Emailing,Desktop,3045.63,103241,3613,316,50-100,Energy,CVL,SQL
2866,2025-09-03,Instagram Ads,Desktop,3652.15,130513,5036,396,10-50,Education,NOR,Client
2867,2025-09-14,Facebook Ads,Mobile,6017.18,166025,4922,435,10-50,Health,IdF,MQL
2868,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,100-500,Retail,BFC,Lead
2869,2025-09-27,Facebook Ads,Mobile,5184.65,152514,4234,317,1-10,Education,Hauts-de-France,Lead
2870,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,10-50,Media,IDF,MQL
2871,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,50-100,Health,Hauts-de-France,Lead
2872,2025-09-10,Emailing,Desktop,2356.2,66934,2202,182,10-50,Education,IdF,SQL
2873,2025-09-11,Instagram Ads,Mobile,4008.15,146630,5714,460,1-10,Education,ARA,MQL
2874,2025-09-04,Facebook Ads,Mobile,4937.82,141564,3846,319,10-50,Health,IdF,MQL
2875,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,10-50,Retail,IdF,MQL
2876,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,10-50,Education,CVL,MQL
2877,2025-09-22,Emailing,Mobile,2529.5,81767,2693,240,1-10,Tech,CVL,Lead
2878,2025-09-10,Emailing,Desktop,2356.2,66934,2202,182,100-500,Education,PAC,SQL
2879,2025-09-10,Facebook Ads,Desktop,6549.1,171421,4998,402,50-100,Media,BFC,Client
2880,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,10-50,Media,ARA,Lead
2881,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,50-100,Finance,BFC,Lead
2882,2025-09-23,Instagram Ads,Mobile,4255.1,160828,6184,480,100-500,Tech,BFC,SQL
2883,2025-09-14,Instagram Ads,Desktop,2938.88,101513,3837,327,1-10,Tech,BFC,Lead
2884,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,1-10,Education,IdF,Lead
2885,2025-09-23,Instagram Ads,Tablet,4255.1,160828,6184,480,10-50,Energy,Hauts-de-France,SQL
2886,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,50-100,Health,PAC,Lead
2887,2025-09-12,Instagram Ads,Mobile,3485.05,118943,4907,411,1-10,Tech,PAC,Lead
2888,2025-09-15,Emailing,Tablet,2407.55,87870,2860,230,100-500,Energy,HDF,Client
2889,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,10-50,Logistics,Hauts-de-France,Lead
2890,2025-09-24,Instagram Ads,Desktop,3281.01,114397,4390,351,10-50,Finance,IdF,Client
2891,2025-09-28,LinkedIn,Mobile,5903.52,60798,1575,110,1-10,Health,Hauts-de-France,Lead
2892,2025-09-30,Instagram Ads,Mobile,4215.73,151630,5761,465,1-10,Education,IdF,SQL
2893,2025-09-12,LinkedIn,Mobile,5440.85,54337,1371,96,50-100,Education,CVL,MQL
2894,2025-09-20,Emailing,Desktop,2292.52,80818,2572,226,100-500,Logistics,PAC,Lead
2895,2025-09-14,Facebook Ads,Desktop,6017.18,166025,4922,435,10-50,Tech,CVL,SQL
2896,2025-09-09,LinkedIn,Mobile,6807.41,73952,1809,120,100-500,Health,PAC,Client
2897,2025-09-21,Emailing,Tablet,2801.35,91605,3016,248,50-100,Health,NOR,Lead
2898,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,10-50,Energy,IDF,SQL
2899,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,50-100,Media,BFC,MQL
2900,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,10-50,Logistics,NOR,SQL
2901,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,10-50,Finance,ARA,SQL
2902,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,1-10,Media,OCC,Lead
2903,2025-09-13,Instagram Ads,Tablet,3626.02,127090,4877,379,50-100,Finance,HDF,Lead
2904,2025-09-12,Instagram Ads,Mobile,3485.05,118943,4907,411,1-10,Finance,IDF,MQL
2905,2025-09-17,Facebook Ads,Mobile,4982.07,134435,3813,315,50-100,Retail,BFC,Client
2906,2025-09-26,Instagram Ads,Mobile,3539.37,135949,5408,444,50-100,Media,HDF,MQL
2907,2025-09-24,LinkedIn,Desktop,6300.46,58061,1417,97,1-10,Logistics,ARA,SQL
2908,2025-09-22,Emailing,Desktop,2529.5,81767,2693,240,1-10,Retail,Hauts-de-France,Lead
2909,2025-09-06,Facebook Ads,Mobile,5898.94,168671,4842,376,10-50,Tech,Hauts-de-France,SQL
2910,2025-09-01,LinkedIn,Mobile,5922.39,64292,1661,113,10-50,Media,NOR,SQL
2911,2025-09-05,Emailing,Mobile,2522.64,84670,2815,237,1-10,Health,IdF,SQL
2912,2025-09-28,LinkedIn,Mobile,5903.52,60798,1575,110,10-50,Logistics,BFC,Client
2913,2025-09-20,LinkedIn,Mobile,4982.1900000000005,54974,1412,101,1-10,Retail,PAC,Lead
2914,2025-09-22,Emailing,Mobile,2529.5,81767,2693,240,1-10,Tech,PAC,Lead
2915,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,1-10,Finance,NOR,Client
2916,2025-09-15,LinkedIn,Mobile,5425.6,52821,1257,85,1-10,Tech,NOR,Lead
2917,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,50-100,Retail,BFC,SQL
2918,2025-09-05,Emailing,Tablet,2522.64,84670,2815,237,100-500,Tech,Hauts-de-France,SQL
2919,2025-09-03,Emailing,Tablet,2290.03,77558,2533,205,10-50,Retail,PAC,SQL
2920,2025-09-08,Facebook Ads,Desktop,5498.59,154202,4436,379,10-50,Tech,PAC,Lead
2921,2025-09-25,Instagram Ads,Mobile,3352.69,111790,4495,363,1-10,Logistics,Hauts-de-France,Lead
2922,2025-09-21,Emailing,Mobile,2801.35,91605,3016,248,10-50,Retail,IdF,SQL
2923,2025-09-12,LinkedIn,Mobile,5440.85,54337,1371,96,1-10,Finance,ARA,Lead
2924,2025-09-12,Emailing,Desktop,2940.96,89780,3029,258,10-50,Energy,Hauts-de-France,SQL
2925,2025-09-13,Facebook Ads,Mobile,5446.17,171971,4775,426,100-500,Health,BFC,MQL
2926,2025-09-19,Instagram Ads,Desktop,3755.12,134079,5151,414,1-10,Health,Hauts-de-France,MQL
2927,2025-09-02,LinkedIn,Tablet,5437.18,54110,1352,98,50-100,Education,PAC,MQL
2928,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,1-10,Media,IdF,Client
2929,2025-09-05,Facebook Ads,Desktop,4311.2,125213,3648,306,10-50,Media,IDF,MQL
2930,2025-09-22,Emailing,Mobile,2529.5,81767,2693,240,1-10,Health,ARA,MQL
2931,2025-09-15,Facebook Ads,Mobile,5583.01,172327,4822,397,10-50,Energy,IdF,Client
2932,2025-09-12,LinkedIn,Mobile,5440.85,54337,1371,96,1-10,Finance,ARA,SQL
2933,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,10-50,Retail,NOR,Client
2934,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,10-50,Energy,HDF,Lead
2935,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,1-10,Finance,CVL,SQL
2936,2025-09-03,Instagram Ads,Mobile,3652.15,130513,5036,396,50-100,Energy,IdF,MQL
2937,2025-09-19,Instagram Ads,Desktop,3755.12,134079,5151,414,100-500,Tech,BFC,SQL
2938,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,10-50,Retail,CVL,Client
2939,2025-09-17,LinkedIn,Mobile,6111.02,61870,1454,94,1-10,Logistics,ARA,Lead
2940,2025-09-12,Facebook Ads,Desktop,5458.32,148794,4155,345,1-10,Retail,NOR,MQL
2941,2025-09-13,Facebook Ads,Desktop,5446.17,171971,4775,426,100-500,Logistics,Hauts-de-France,SQL
2942,2025-09-11,LinkedIn,Mobile,6873.12,64389,1627,106,10-50,Logistics,IdF,Lead
2943,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,10-50,Energy,NOR,SQL
2944,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,1-10,Health,BFC,Lead
2945,2025-09-08,LinkedIn,Desktop,5171.15,53529,1350,97,10-50,Health,IdF,Client
2946,2025-09-04,Facebook Ads,Desktop,4937.82,141564,3846,319,1-10,Media,Hauts-de-France,Lead
2947,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,100-500,Education,NOR,MQL
2948,2025-09-24,Emailing,Mobile,2777.7,92732,3036,273,100-500,Health,IdF,Lead
2949,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,1-10,Logistics,IdF,Lead
2950,2025-09-16,Facebook Ads,Mobile,5727.33,166997,4478,362,10-50,Health,Hauts-de-France,MQL
2951,2025-09-17,LinkedIn,Mobile,6111.02,61870,1454,94,1-10,Logistics,OCC,MQL
2952,2025-09-13,Emailing,Desktop,2845.0299999999997,91362,3013,252,10-50,Tech,NOR,Lead
2953,2025-09-30,Emailing,Desktop,2709.73,96206,3297,272,100-500,Tech,ARA,Client
2954,2025-09-18,Instagram Ads,Mobile,3722.3,139200,5678,439,10-50,Finance,ARA,Lead
2955,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,1-10,Retail,Hauts-de-France,SQL
2956,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,1-10,Education,IdF,MQL
2957,2025-09-25,Emailing,Mobile,2624.14,81583,2561,220,50-100,Tech,HDF,MQL
2958,2025-09-09,Emailing,Mobile,2138.67,71309,2473,221,10-50,Logistics,IdF,Lead
2959,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,10-50,Retail,PAC,SQL
2960,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,1-10,Finance,BFC,MQL
2961,2025-09-07,Instagram Ads,Mobile,3812.7599999999998,149614,5963,454,1-10,Retail,IdF,Lead
2962,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,100-500,Health,ARA,Lead
2963,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,10-50,Tech,ARA,Lead
2964,2025-09-23,LinkedIn,Desktop,5418.39,55528,1422,100,10-50,Tech,CVL,Lead
2965,2025-09-30,Facebook Ads,Mobile,5042.46,155635,4399,353,10-50,Education,IdF,Lead
2966,2025-09-16,LinkedIn,Tablet,6612.62,66648,1628,124,50-100,Tech,Hauts-de-France,Lead
2967,2025-09-07,Facebook Ads,Mobile,3684.27,117690,3375,273,1-10,Retail,ARA,SQL
2968,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,1-10,Education,IDF,MQL
2969,2025-09-05,Emailing,Mobile,2522.64,84670,2815,237,10-50,Tech,IdF,MQL
2970,2025-09-28,Facebook Ads,Mobile,5176.24,134802,3717,296,50-100,Finance,IDF,Lead
2971,2025-09-03,Instagram Ads,Desktop,3652.15,130513,5036,396,50-100,Tech,CVL,MQL
2972,2025-09-15,Instagram Ads,Mobile,3510.33,124309,4770,395,100-500,Retail,HDF,MQL
2973,2025-09-06,Instagram Ads,Tablet,3159.0,114375,4518,381,10-50,Health,IdF,SQL
2974,2025-09-29,Facebook Ads,Desktop,4946.54,154976,4183,360,1-10,Tech,Hauts-de-France,SQL
2975,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,100-500,Energy,IdF,MQL
2976,2025-09-15,Facebook Ads,Mobile,5583.01,172327,4822,397,10-50,Energy,PAC,Lead
2977,2025-09-03,Facebook Ads,Desktop,4691.4,137291,3957,301,10-50,Tech,IDF,MQL
2978,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,50-100,Logistics,IdF,Lead
2979,2025-09-22,LinkedIn,Desktop,6171.0,61171,1496,111,10-50,Retail,ARA,Client
2980,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,1-10,Tech,IdF,SQL
2981,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,50-100,Tech,CVL,MQL
2982,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,50-100,Finance,IdF,Client
2983,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,10-50,Health,IdF,MQL
2984,2025-09-23,Emailing,Desktop,2377.44,72741,2372,204,10-50,Retail,Hauts-de-France,MQL
2985,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,1-10,Media,HDF,Lead
2986,2025-09-18,Instagram Ads,Desktop,3722.3,139200,5678,439,1-10,Education,IdF,MQL
2987,2025-09-18,Facebook Ads,Mobile,6142.42,175758,4881,424,1-10,Retail,IdF,Client
2988,2025-09-10,Facebook Ads,Mobile,6549.1,171421,4998,402,1-10,Education,IdF,Client
2989,2025-09-29,Instagram Ads,Mobile,3704.71,136791,5539,464,100-500,Logistics,IDF,SQL
2990,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,50-100,Tech,BFC,MQL
2991,2025-09-28,Facebook Ads,Mobile,5176.24,134802,3717,296,50-100,Retail,CVL,SQL
2992,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,10-50,Finance,BFC,SQL
2993,2025-09-23,LinkedIn,Desktop,5418.39,55528,1422,100,1-10,Finance,IdF,MQL
2994,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,100-500,Finance,BFC,MQL
2995,2025-09-30,Emailing,Mobile,2709.73,96206,3297,272,10-50,Retail,IdF,SQL
2996,2025-09-23,Instagram Ads,Desktop,4255.1,160828,6184,480,1-10,Health,PAC,Client
2997,2025-09-21,Facebook Ads,Desktop,6314.82,174960,4957,446,10-50,Health,ARA,SQL
2998,2025-09-06,Emailing,Mobile,2819.64,89019,2993,262,100-500,Health,ARA,Lead
2999,2025-09-26,Facebook Ads,Mobile,5251.55,163827,4769,378,100-500,Tech,IdF,Lead
3000,2025-09-12,Emailing,Desktop,2940.96,89780,3029,258,1-10,Finance,IdF,Client
3001,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,100-500,Retail,HDF,SQL
